state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
OOX.XXOX.,OOX.X.OX.,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OOX.X.OXX,OOX.X.OX.,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
OOX.X.OX.,OOX.X..X.,X,6,0.3333333333,-0.3333333334,0.3333333333,0.16666666659999999,0.3333333333,0.16666666659999999
OOX.XX.XO,OOX.X..XO,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.X.XXO,OOX.X..XO,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.X..XO,OOX.X..X.,X,6,1.0,0.33333333330000003,0.0,-0.1666666667,0.0,-0.1666666667
OOX.X..X.,OOX....X.,O,5,0.6666666667,-0.06666666659999998,0.1666666667,0.0,0.1666666667,0.06666666669999999
OOXOOXXXX,OOXOOXXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXOOXXX.,OOXO.XXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XXXO,OOXO.XXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XXX.,OOXO.X.X.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXO.X.XX,OOXO.X.X.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXO.X.X.,OOX..X.X.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
OOX.OXXXO,OOX.OXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOX.OXXX.,OOX.OX.X.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOX.OX.XX,OOX.OX.X.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOX.OX.X.,OOX..X.X.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
OOX..XOXX,OOX..XOX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX..XOX.,OOX..X.X.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
OOX..XXXO,OOX..X.XO,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOX..X.XO,OOX..X.X.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
OOX..X.X.,OOX....X.,O,5,0.75,0.016666666700000055,0.25,0.0833333333,0.0,-0.1
OOXO..XXX,OOXO..XX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO..XX.,OOX...XX.,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX.O.XXX,OOX.O.XX.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOX.O.XX.,OOX...XX.,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
OOX..OXXX,OOX..OXX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX..OXX.,OOX...XX.,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX...XXO,OOX...XX.,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
OOX...XX.,OOX....X.,O,5,0.8333333333,0.10000000000000009,0.1666666667,0.0,0.0,-0.1
OOXO...XX,OOX....XX,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
OOX.O..XX,OOX....XX,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
OOX..O.XX,OOX....XX,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
OOX...OXX,OOX....XX,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
OOX....XX,OOX....X.,O,5,0.75,0.016666666700000055,0.0833333333,-0.08333333339999999,0.1666666667,0.06666666669999999
OOX....X.,O.X....X.,X,4,0.7333333333,0.22222222219999999,0.1666666667,-0.2222222222,0.1,0.0
O.XOXOXX.,O.XOXO.X.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOXOOXX,O.XOXO.XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XOXO.XX,O.XOXO.X.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
O.XOXO.X.,O.XOX..X.,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
O.XOX.OX.,O.XOX..X.,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
O.XOXXOXO,O.XOXX.XO,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XOXX.XO,O.XOX..XO,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
O.XOX.XXO,O.XOX..XO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOX..XO,O.XOX..X.,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
O.XOX..X.,O.XO...X.,O,5,0.5833333333,0.08333333330000003,0.4166666667,-0.08333333329999998,0.0,0.0
O.XOOXXXO,O.XOOXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XOOXXX.,O.XOOX.X.,O,7,0.5,0.0,0.5,0.0,0.0,0.0
O.XOOX.XX,O.XOOX.X.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.XOOX.X.,O.XO.X.X.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.XO.XOX.,O.XO.X.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.XO.XXXO,O.XO.X.XO,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
O.XO.X.XO,O.XO.X.X.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
O.XO.X.X.,O.XO...X.,O,5,0.4166666667,-0.08333333329999998,0.5833333333,0.08333333330000003,0.0,0.0
O.XOO.XXX,O.XOO.XX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.XOO.XX.,O.XO..XX.,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
O.XO.OXXX,O.XO.OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XO.OXX.,O.XO..XX.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
O.XO..XXO,O.XO..XX.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O.XO..XX.,O.XO...X.,O,5,0.75,0.25,0.25,-0.25,0.0,0.0
O.XOO..XX,O.XO...XX,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
O.XO.O.XX,O.XO...XX,X,6,0.5,0.0,0.5,0.0,0.0,0.0
O.XO..OXX,O.XO...XX,X,6,0.0,-0.5,1.0,0.5,0.0,0.0
O.XO...XX,O.XO...X.,O,5,0.5,0.0,0.5,0.0,0.0,0.0
O.XO...X.,O.X....X.,X,4,0.5,-0.01111111109999996,0.5,0.11111111109999999,0.0,-0.1
O.XXOOXXO,O.XXOOXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XXOOXX.,O.XXOO.X.,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
O.XXOOOXX,O.XXOO.XX,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
O.XXOO.XX,O.XXOO.X.,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
O.XXOO.X.,O.XXO..X.,X,6,0.3333333333,0.0,0.3333333333,-0.16666666670000002,0.3333333333,0.16666666659999999
O.XXOXOXO,O.XXOXOX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XXOXOX.,O.XXO.OX.,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
O.XXO.OXX,O.XXO.OX.,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
O.XXO.OX.,O.XXO..X.,X,6,0.3333333333,0.0,0.3333333333,-0.16666666670000002,0.3333333333,0.16666666659999999
O.XXO..XO,O.XXO..X.,X,6,0.0,-0.3333333333,1.0,0.5,0.0,-0.1666666667
O.XXO..X.,O.X.O..X.,O,5,0.3333333333,-0.0333333334,0.5,-0.03333333329999999,0.1666666667,0.06666666669999999
O.X.OXOXX,O.X.OXOX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.X.OXOX.,O.X.OX.X.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.X.OX.XO,O.X.OX.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.X.OX.X.,O.X.O..X.,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.050000000000000044,0.0,-0.1
O.X.OOXXX,O.X.OOXX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.X.OOXX.,O.X.O.XX.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.X.O.XXO,O.X.O.XX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.X.O.XX.,O.X.O..X.,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.050000000000000044,0.0,-0.1
O.X.OO.XX,O.X.O..XX,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.O.OXX,O.X.O..XX,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.O..XX,O.X.O..X.,O,5,0.6666666667,0.3,0.1666666667,-0.3666666666,0.1666666667,0.06666666669999999
O.X.O..X.,O.X....X.,X,4,0.3666666667,-0.14444444439999998,0.5333333333,0.14444444439999998,0.1,0.0
O.XXXOOXO,O.XXXOOX.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
O.XXXOOX.,O.XX.OOX.,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
O.XX.OOXX,O.XX.OOX.,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
O.XX.OOX.,O.XX.O.X.,X,6,0.3333333333,-0.16666666670000002,0.0,-0.1666666667,0.6666666667,0.3333333334
O.XXXO.XO,O.XX.O.XO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XX.OXXO,O.XX.O.XO,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XX.O.XO,O.XX.O.X.,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.16666666659999999,0.0,-0.3333333333
O.XX.O.X.,O.X..O.X.,O,5,0.5,-0.06666666669999999,0.1666666667,-0.06666666660000001,0.3333333333,0.13333333329999997
O.X.XOOXX,O.X.XOOX.,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
O.X.XOOX.,O.X.XO.X.,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
O.X.XOXXO,O.X.XO.XO,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O.X.XO.XO,O.X.XO.X.,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
O.X.XO.X.,O.X..O.X.,O,5,0.75,0.1833333333,0.0833333333,-0.15,0.1666666667,-0.03333333330000002
O.X..OXXO,O.X..OXX.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O.X..OXX.,O.X..O.X.,O,5,0.75,0.1833333333,0.25,0.0166666667,0.0,-0.2
O.X..OOXX,O.X..O.XX,X,6,0.0,-0.4166666667,0.3333333333,0.08333333329999998,0.6666666667,0.3333333334
O.X..O.XX,O.X..O.X.,O,5,0.4166666667,-0.14999999999999997,0.25,0.0166666667,0.3333333333,0.13333333329999997
O.X..O.X.,O.X....X.,X,4,0.5666666667,0.05555555560000003,0.2333333333,-0.1555555556,0.2,0.1
O.XXX.OXO,O.XX..OXO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XX.XOXO,O.XX..OXO,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XX..OXO,O.XX..OX.,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.16666666659999999,0.0,-0.3333333333
O.XX..OX.,O.X...OX.,O,5,0.5,0.13333333330000002,0.1666666667,-0.26666666660000005,0.3333333333,0.13333333329999997
O.X.XXOXO,O.X.X.OXO,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
O.X.X.OXO,O.X.X.OX.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.25,0.0,-0.1666666667
O.X.X.OX.,O.X...OX.,O,5,0.4166666667,0.050000000000000044,0.4166666667,-0.01666666659999999,0.1666666667,-0.03333333330000002
O.X..XOXO,O.X..XOX.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
O.X..XOX.,O.X...OX.,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.15000000000000002,0.0,-0.2
O.X...OXX,O.X...OX.,O,5,0.25,-0.11666666669999998,0.4166666667,-0.01666666659999999,0.3333333333,0.13333333329999997
O.X...OX.,O.X....X.,X,4,0.3666666667,-0.14444444439999998,0.4333333333,0.044444444400000005,0.2,0.1
O.XX...XO,O.X....XO,O,5,0.5,-0.03333333329999999,0.5,0.03333333329999999,0.0,0.0
O.X.X..XO,O.X....XO,O,5,0.9166666667,0.3833333334,0.0833333333,-0.3833333334,0.0,0.0
O.X..X.XO,O.X....XO,O,5,0.3333333333,-0.2,0.6666666667,0.19999999999999996,0.0,0.0
O.X...XXO,O.X....XO,O,5,0.5,-0.03333333329999999,0.5,0.03333333329999999,0.0,0.0
O.X....XO,O.X....X.,X,4,0.5333333333,0.02222222220000003,0.4666666667,0.0777777778,0.0,-0.1
O.X....X.,O......X.,O,3,0.5111111111,-0.03174603180000002,0.3888888889,-0.011111111100000015,0.1,0.042857142900000006
OOOXX..X.,OO.XX..X.,X,6,0.0,-0.4166666667,1.0,0.5833333332999999,0.0,-0.1666666667
OOOXXOXX.,OO.XXOXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XXOXXO,OO.XXOXX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XXOXX.,OO.XXO.X.,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OOOXXO.XX,OO.XXO.XX,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OO.XXOOXX,OO.XXO.XX,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
OO.XXO.XX,OO.XXO.X.,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
OO.XXO.X.,OO.XX..X.,X,6,0.3333333333,-0.08333333340000004,0.3333333333,-0.08333333340000004,0.3333333333,0.16666666659999999
OO.XXXOX.,OO.XX.OX.,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
OOOXX.OXX,OO.XX.OXX,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OO.XX.OXX,OO.XX.OX.,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
OO.XX.OX.,OO.XX..X.,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
OO.XXX.XO,OO.XX..XO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOOXX.XXO,OO.XX.XXO,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XX.XXO,OO.XX..XO,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO.XX..XO,OO.XX..X.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.25,0.0,-0.1666666667
OO.XX..X.,OO.X...X.,O,5,0.4166666667,-0.04999999999999999,0.4166666667,-0.01666666659999999,0.1666666667,0.06666666669999999
OOOX.X.X.,OO.X.X.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OOOXOXXX.,OO.XOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXXO,OO.XOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXX.,OO.XOX.X.,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OOOXOX.XX,OO.XOX.XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XOXOXX,OO.XOX.XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XOX.XX,OO.XOX.X.,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OO.XOX.X.,OO.X.X.X.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OOOX.XOXX,OO.X.XOXX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.XOXX,OO.X.XOX.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO.X.XOX.,OO.X.X.X.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OOOX.XXXO,OO.X.XXXO,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.X.XXXO,OO.X.X.XO,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.X.XO,OO.X.X.X.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO.X.X.X.,OO.X...X.,O,5,0.4166666667,-0.04999999999999999,0.5833333333,0.15000000000000002,0.0,-0.1
OOOX..XX.,OO.X..XX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OO.XO.XXX,OO.XO.XX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XO.XX.,OO.X..XX.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO.X.OXXX,OO.X.OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OO.X.OXX.,OO.X..XX.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OO.X..XXO,OO.X..XX.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OO.X..XX.,OO.X...X.,O,5,0.4166666667,-0.04999999999999999,0.5833333333,0.15000000000000002,0.0,-0.1
OOOX...XX,OO.X...XX,X,6,0.0,-0.4166666667,1.0,0.5833333332999999,0.0,-0.1666666667
OO.XO..XX,OO.X...XX,X,6,0.8333333333,0.4166666666,0.1666666667,-0.25,0.0,-0.1666666667
OO.X.O.XX,OO.X...XX,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
OO.X..OXX,OO.X...XX,X,6,0.3333333333,-0.08333333340000004,0.3333333333,-0.08333333340000004,0.3333333333,0.16666666659999999
OO.X...XX,OO.X...X.,O,5,0.4166666667,-0.04999999999999999,0.4166666667,-0.01666666659999999,0.1666666667,0.06666666669999999
OO.X...X.,O..X...X.,X,4,0.4666666667,0.005555555599999984,0.4333333333,-0.005555555599999984,0.1,0.0
O.OXXOXXO,O.OXXOXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.OXXOXX.,O.OXXO.X.,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.OXXOOXX,O.OXXO.XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
O.OXXO.XX,O.OXXO.X.,O,7,0.5,0.0,0.5,0.0,0.0,0.0
O.OXXO.X.,O.OXX..X.,X,6,0.5,0.0,0.5,0.0,0.0,0.0
O.OXXXOX.,O.OXX.OX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.OXX.OXX,O.OXX.OX.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
O.OXX.OX.,O.OXX..X.,X,6,0.8333333333,0.33333333330000003,0.1666666667,-0.33333333330000003,0.0,0.0
O.OXXX.XO,O.OXX..XO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.OXX.XXO,O.OXX..XO,O,7,0.0,-0.6666666667,1.0,0.6666666667000001,0.0,0.0
O.OXX..XO,O.OXX..X.,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
O.OXX..X.,O.OX...X.,O,5,0.5,0.09999999999999998,0.5,-0.09999999999999998,0.0,0.0
O.OXOXXXO,O.OXOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOXXX.,O.OXOX.X.,O,7,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOXOXX,O.OXOX.XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOX.XX,O.OXOX.X.,O,7,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOX.X.,O.OX.X.X.,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
O.OX.XOXX,O.OX.XOX.,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.OX.XOX.,O.OX.X.X.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OX.XXXO,O.OX.X.XO,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.OX.X.XO,O.OX.X.X.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OX.X.X.,O.OX...X.,O,5,0.25,-0.15000000000000002,0.75,0.15000000000000002,0.0,0.0
O.OXO.XXX,O.OXO.XX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OXO.XX.,O.OX..XX.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OX.OXXX,O.OX.OXX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OX.OXX.,O.OX..XX.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OX..XXO,O.OX..XX.,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
O.OX..XX.,O.OX...X.,O,5,0.25,-0.15000000000000002,0.75,0.15000000000000002,0.0,0.0
O.OXO..XX,O.OX...XX,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.OX.O.XX,O.OX...XX,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
O.OX..OXX,O.OX...XX,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
O.OX...XX,O.OX...X.,O,5,0.4166666667,0.0166666667,0.5833333333,-0.016666666699999944,0.0,0.0
O.OX...X.,O..X...X.,X,4,0.4,-0.061111111100000004,0.6,0.16111111109999998,0.0,-0.1
O..XOXOXX,O..XOXOX.,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
O..XOXOX.,O..XOX.X.,X,6,0.3333333333,0.16666666659999999,0.6666666667,-0.16666666660000007,0.0,0.0
O..XOX.XO,O..XOX.X.,X,6,0.0,-0.1666666667,1.0,0.16666666669999997,0.0,0.0
O..XOX.X.,O..XO..X.,O,5,0.1666666667,-0.16666666659999999,0.8333333333,0.26666666660000005,0.0,-0.1
O..XOOXXX,O..XOOXX.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O..XOOXX.,O..XO.XX.,X,6,0.6666666667,0.24999999999999994,0.3333333333,-0.25000000000000006,0.0,0.0
O..XO.XXO,O..XO.XX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O..XO.XX.,O..XO..X.,O,5,0.4166666667,0.08333333340000004,0.5833333333,0.016666666600000046,0.0,-0.1
O..XOO.XX,O..XO..XX,X,6,0.6666666667,0.08333333339999993,0.0,-0.25,0.3333333333,0.16666666659999999
O..XO.OXX,O..XO..XX,X,6,0.3333333333,-0.25000000000000006,0.3333333333,0.08333333329999998,0.3333333333,0.16666666659999999
O..XO..XX,O..XO..X.,O,5,0.5833333333,0.25000000000000006,0.25,-0.3166666667,0.1666666667,0.06666666669999999
O..XO..X.,O..X...X.,X,4,0.3333333333,-0.12777777780000005,0.5666666667,0.1277777778,0.1,0.0
O..XXOOXX,O..XXOOX.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
O..XXOOX.,O..XXO.X.,X,6,0.6666666667,0.08333333339999993,0.0,-0.25,0.3333333333,0.16666666659999999
O..XXOXXO,O..XXO.XO,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
O..XXO.XO,O..XXO.X.,X,6,0.8333333333,0.25,0.1666666667,-0.0833333333,0.0,-0.1666666667
O..XXO.X.,O..X.O.X.,O,5,0.5833333333,0.016666666600000046,0.25,0.0166666667,0.1666666667,-0.03333333330000002
O..X.OXXO,O..X.OXX.,X,6,0.3333333333,-0.25000000000000006,0.6666666667,0.24999999999999994,0.0,0.0
O..X.OXX.,O..X.O.X.,O,5,0.5833333333,0.016666666600000046,0.4166666667,0.18333333340000002,0.0,-0.2
O..X.OOXX,O..X.O.XX,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
O..X.O.XX,O..X.O.X.,O,5,0.5833333333,0.016666666600000046,0.0833333333,-0.15,0.3333333333,0.13333333329999997
O..X.O.X.,O..X...X.,X,4,0.5666666667,0.10555555559999996,0.2333333333,-0.2055555556,0.2,0.1
O..XXXOXO,O..XX.OXO,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O..XX.OXO,O..XX.OX.,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
O..XX.OX.,O..X..OX.,O,5,0.75,0.2166666667,0.0833333333,-0.1833333334,0.1666666667,-0.03333333330000002
O..X.XOXO,O..X.XOX.,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
O..X.XOX.,O..X..OX.,O,5,0.5833333333,0.050000000000000044,0.4166666667,0.15000000000000002,0.0,-0.2
O..X..OXX,O..X..OX.,O,5,0.3333333333,-0.2,0.3333333333,0.06666666659999998,0.3333333333,0.13333333329999997
O..X..OX.,O..X...X.,X,4,0.5333333333,0.07222222219999996,0.2666666667,-0.1722222222,0.2,0.1
O..XX..XO,O..X...XO,O,5,0.8333333333,0.3666666666,0.1666666667,-0.3666666666,0.0,0.0
O..X.X.XO,O..X...XO,O,5,0.4166666667,-0.04999999999999999,0.5833333333,0.050000000000000044,0.0,0.0
O..X..XXO,O..X...XO,O,5,0.1666666667,-0.30000000000000004,0.8333333333,0.30000000000000004,0.0,0.0
O..X...XO,O..X...X.,X,4,0.4666666667,0.005555555599999984,0.5333333333,0.0944444444,0.0,-0.1
O..X...X.,O......X.,O,3,0.4611111111,-0.08174603179999995,0.4388888889,0.038888888899999974,0.1,0.042857142900000006
OOO.XX.X.,OO..XX.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OOOOXXXX.,OO.OXXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.OXXXXO,OO.OXXXX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.OXXXX.,OO.OXX.X.,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OOOOXX.XX,OO.OXX.XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.OXXOXX,OO.OXX.XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.OXX.XX,OO.OXX.X.,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OO.OXX.X.,OO..XX.X.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
