state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
OOXXO.XX.,OOXXO.X..,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OOXXOOX.X,OOXXO.X.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OOXXO.XOX,OOXXO.X.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOXXO.X.X,OOXXO.X..,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OOXXO.X..,OOXX..X..,X,6,0.3333333333,-0.3333333334,0.6666666667,0.3333333334,0.0,0.0
OOXXXOX..,OOXX.OX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXXXOXXO,OOXX.OXXO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXX.OXXO,OOXX.OXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXX.OXX.,OOXX.OX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXXXOXOX,OOXX.OXOX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXX.OXOX,OOXX.OX.X,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXX.OX.X,OOXX.OX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXX.OX..,OOXX..X..,X,6,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOXXX.XO.,OOXX..XO.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOXXXXXOO,OOXX.XXOO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXX.XXOO,OOXX.XXO.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OOXX.XXO.,OOXX..XO.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOXX..XOX,OOXX..XO.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOXX..XO.,OOXX..X..,X,6,0.6666666667,0.0,0.3333333333,0.0,0.0,0.0
OOXXX.X.O,OOXX..X.O,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOXX.XX.O,OOXX..X.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOXX..XXO,OOXX..X.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOXX..X.O,OOXX..X..,X,6,0.6666666667,0.0,0.3333333333,0.0,0.0,0.0
OOXX..X..,OOX...X..,O,5,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
OOX.X.X..,OOX...X..,O,5,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXOXXX..,OOXO.XX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXOOXXXX,OOXOOXXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXOOXXX.,OOXO.XXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXOXXXXO,OOXO.XXXO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XXXO,OOXO.XXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XXX.,OOXO.XX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XX.X,OOXO.XX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XX..,OOX..XX..,X,6,1.0,0.25,0.0,-0.25,0.0,0.0
OOX.OXXXO,OOX.OXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOX.OXXX.,OOX.OXX..,O,7,0.5,0.0,0.5,0.0,0.0,0.0
OOX.OXX.X,OOX.OXX..,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OOX.OXX..,OOX..XX..,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
OOX.XXXO.,OOX..XXO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX..XXOX,OOX..XXO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX..XXO.,OOX..XX..,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
OOX.XXX.O,OOX..XX.O,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOX..XXXO,OOX..XX.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOX..XX.O,OOX..XX..,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
OOX..XX..,OOX...X..,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
OOXOX.XX.,OOXO..XX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO..XXX,OOXO..XX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO..XX.,OOX...XX.,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX.O.XXX,OOX.O.XX.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOX.O.XX.,OOX...XX.,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
OOX.XOXX.,OOX..OXX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX..OXXX,OOX..OXX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX..OXX.,OOX...XX.,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX.X.XXO,OOX...XXO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOX...XXO,OOX...XX.,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
OOX...XX.,OOX...X..,O,5,0.8333333333,0.0,0.1666666667,0.0,0.0,0.0
OOXOX.X.X,OOXO..X.X,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO..X.X,OOX...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
OOX.O.X.X,OOX...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
OOX.XOX.X,OOX..OX.X,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX..OX.X,OOX...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
OOX.X.XOX,OOX...XOX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX...XOX,OOX...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
OOX...X.X,OOX...X..,O,5,0.9166666667,0.08333333339999993,0.0833333333,-0.08333333339999999,0.0,0.0
OOX...X..,O.X...X..,X,4,0.8333333333,0.15000000000000002,0.1666666667,-0.1,0.0,-0.05
O.XOX.X..,O.XO..X..,O,5,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOOXXXO,O.XOOXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XOOXXX.,O.XOOXX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XOOXX.X,O.XOOXX..,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XOOXX..,O.XO.XX..,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
O.XOXXXO.,O.XO.XXO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O.XO.XXOX,O.XO.XXO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O.XO.XXO.,O.XO.XX..,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOXXX.O,O.XO.XX.O,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XO.XXXO,O.XO.XX.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XO.XX.O,O.XO.XX..,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
O.XO.XX..,O.XO..X..,O,5,0.8333333333,0.0,0.1666666667,0.0,0.0,0.0
O.XOO.XXX,O.XOO.XX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.XOO.XX.,O.XO..XX.,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
O.XOXOXX.,O.XO.OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XO.OXXX,O.XO.OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XO.OXX.,O.XO..XX.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
O.XOX.XXO,O.XO..XXO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XO..XXO,O.XO..XX.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O.XO..XX.,O.XO..X..,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
O.XOO.X.X,O.XO..X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
O.XOXOX.X,O.XO.OX.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XO.OX.X,O.XO..X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
O.XOX.XOX,O.XO..XOX,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O.XO..XOX,O.XO..X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
O.XO..X.X,O.XO..X..,O,5,0.9166666667,0.08333333339999993,0.0833333333,-0.08333333339999999,0.0,0.0
O.XO..X..,O.X...X..,X,4,0.8333333333,0.15000000000000002,0.1666666667,-0.1,0.0,-0.05
O.XXOOXXO,O.XXOOXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XXOOXX.,O.XXOOX..,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
O.XXOOXOX,O.XXOOX.X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
O.XXOOX.X,O.XXOOX..,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
O.XXOOX..,O.XXO.X..,X,6,0.3333333333,0.16666666659999999,0.3333333333,-0.3333333334,0.3333333333,0.16666666659999999
O.XXOXXOO,O.XXOXXO.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.XXOXXO.,O.XXO.XO.,O,7,0.0,0.0,1.0,0.33333333330000003,0.0,-0.3333333333
O.XXO.XOX,O.XXO.XO.,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
O.XXO.XO.,O.XXO.X..,X,6,0.0,-0.1666666667,0.6666666667,0.0,0.3333333333,0.16666666659999999
O.XXO.X.O,O.XXO.X..,X,6,0.0,-0.1666666667,1.0,0.33333333330000003,0.0,-0.1666666667
O.XXO.X..,O.X.O.X..,O,5,0.1666666667,-0.19999999999999998,0.6666666667,0.13333333339999998,0.1666666667,0.06666666669999999
O.X.OXXOX,O.X.OXXO.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.X.OXXO.,O.X.OXX..,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.X.OXX.O,O.X.OXX..,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.X.OXX..,O.X.O.X..,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.050000000000000044,0.0,-0.1
O.X.OOXXX,O.X.OOXX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.X.OOXX.,O.X.O.XX.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.X.O.XXO,O.X.O.XX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.X.O.XX.,O.X.O.X..,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.050000000000000044,0.0,-0.1
O.X.OOX.X,O.X.O.X.X,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.O.XOX,O.X.O.X.X,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.O.X.X,O.X.O.X..,O,5,0.6666666667,0.3,0.1666666667,-0.3666666666,0.1666666667,0.06666666669999999
O.X.O.X..,O.X...X..,X,4,0.3666666667,-0.31666666660000004,0.5333333333,0.2666666666,0.1,0.05
O.XXXOXO.,O.XX.OXO.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
O.XX.OXOX,O.XX.OXO.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
O.XX.OXO.,O.XX.OX..,X,6,0.6666666667,0.0,0.0,-0.1666666667,0.3333333333,0.16666666659999999
O.XXXOX.O,O.XX.OX.O,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XX.OXXO,O.XX.OX.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XX.OX.O,O.XX.OX..,X,6,0.6666666667,0.0,0.3333333333,0.16666666659999999,0.0,-0.1666666667
O.XX.OX..,O.X..OX..,O,5,0.6666666667,-0.06666666659999998,0.1666666667,0.0,0.1666666667,0.06666666669999999
O.X.XOX..,O.X..OX..,O,5,1.0,0.26666666670000005,0.0,-0.1666666667,0.0,-0.1
O.X.XOXXO,O.X..OXXO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.X..OXXO,O.X..OXX.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O.X..OXX.,O.X..OX..,O,5,0.75,0.016666666700000055,0.25,0.0833333333,0.0,-0.1
O.X.XOXOX,O.X..OXOX,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
O.X..OXOX,O.X..OX.X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
O.X..OX.X,O.X..OX..,O,5,0.75,0.016666666700000055,0.0833333333,-0.08333333339999999,0.1666666667,0.06666666669999999
O.X..OX..,O.X...X..,X,4,0.7333333333,0.04999999999999993,0.1666666667,-0.1,0.1,0.05
O.XXX.XOO,O.XX..XOO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XX.XXOO,O.XX..XOO,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XX..XOO,O.XX..XO.,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
O.XX..XO.,O.X...XO.,O,5,0.5,-0.23333333329999995,0.3333333333,0.16666666659999999,0.1666666667,0.06666666669999999
O.X.X.XO.,O.X...XO.,O,5,1.0,0.26666666670000005,0.0,-0.1666666667,0.0,-0.1
O.X.XXXOO,O.X..XXOO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.X..XXOO,O.X..XXO.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O.X..XXO.,O.X...XO.,O,5,0.75,0.016666666700000055,0.25,0.0833333333,0.0,-0.1
O.X...XOX,O.X...XO.,O,5,0.75,0.016666666700000055,0.0833333333,-0.08333333339999999,0.1666666667,0.06666666669999999
O.X...XO.,O.X...X..,X,4,0.7333333333,0.04999999999999993,0.1666666667,-0.1,0.1,0.05
O.XX..X.O,O.X...X.O,O,5,0.5,-0.09999999999999998,0.5,0.09999999999999998,0.0,0.0
O.X.X.X.O,O.X...X.O,O,5,1.0,0.4,0.0,-0.4,0.0,0.0
O.X..XX.O,O.X...X.O,O,5,0.5,-0.09999999999999998,0.5,0.09999999999999998,0.0,0.0
O.X...XXO,O.X...X.O,O,5,0.5,-0.09999999999999998,0.5,0.09999999999999998,0.0,0.0
O.X...X.O,O.X...X..,X,4,0.6,-0.08333333330000003,0.4,0.13333333330000002,0.0,-0.05
O.X...X..,O.....X..,O,3,0.6833333333,0.09761904760000006,0.2666666667,-0.03333333329999999,0.05,-0.06428571429999999
OOOXX.X..,OO.XX.X..,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
OOOXXOXX.,OO.XXOXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XXOXXO,OO.XXOXX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XXOXX.,OO.XXOX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOOXXOX.X,OO.XXOX.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XXOXOX,OO.XXOX.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XXOX.X,OO.XXOX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OO.XXOX..,OO.XX.X..,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
OO.XXXXO.,OO.XX.XO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOOXX.XOX,OO.XX.XOX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XX.XOX,OO.XX.XO.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO.XX.XO.,OO.XX.X..,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO.XXXX.O,OO.XX.X.O,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOOXX.XXO,OO.XX.XXO,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XX.XXO,OO.XX.X.O,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO.XX.X.O,OO.XX.X..,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO.XX.X..,OO.X..X..,O,5,0.5833333333,0.11666666660000002,0.4166666667,-0.11666666659999997,0.0,0.0
OOOX.XX..,OO.X.XX..,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
OOOXOXXX.,OO.XOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXXO,OO.XOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXX.,OO.XOXX..,O,7,0.0,0.0,1.0,0.0,0.0,0.0
OOOXOXX.X,OO.XOXX.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXOX,OO.XOXX.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXX.X,OO.XOXX..,O,7,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXX..,OO.X.XX..,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
OOOX.XXOX,OO.X.XXOX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.X.XXOX,OO.X.XXO.,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.XXO.,OO.X.XX..,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
OOOX.XXXO,OO.X.XXXO,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.X.XXXO,OO.X.XX.O,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.XX.O,OO.X.XX..,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
OO.X.XX..,OO.X..X..,O,5,0.25,-0.2166666667,0.75,0.2166666667,0.0,0.0
OOOX..XX.,OO.X..XX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OO.XO.XXX,OO.XO.XX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XO.XX.,OO.X..XX.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO.X.OXXX,OO.X.OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OO.X.OXX.,OO.X..XX.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OO.X..XXO,OO.X..XX.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OO.X..XX.,OO.X..X..,O,5,0.4166666667,-0.04999999999999999,0.5833333333,0.050000000000000044,0.0,0.0
OOOX..X.X,OO.X..X.X,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OO.XO.X.X,OO.X..X.X,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO.X.OX.X,OO.X..X.X,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OO.X..XOX,OO.X..X.X,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OO.X..X.X,OO.X..X..,O,5,0.4166666667,-0.04999999999999999,0.5833333333,0.050000000000000044,0.0,0.0
OO.X..X..,O..X..X..,X,4,0.4666666667,0.07222222230000003,0.5333333333,0.0777777777,0.0,-0.15
O.OXXOXXO,O.OXXOXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.OXXOXX.,O.OXXOX..,O,7,0.0,0.0,1.0,0.33333333330000003,0.0,-0.3333333333
O.OXXOXOX,O.OXXOX.X,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
O.OXXOX.X,O.OXXOX..,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
O.OXXOX..,O.OXX.X..,X,6,0.0,-0.25,0.6666666667,0.08333333339999993,0.3333333333,0.16666666659999999
O.OXXXXO.,O.OXX.XO.,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.OXX.XOX,O.OXX.XO.,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
O.OXX.XO.,O.OXX.X..,X,6,0.5,0.25,0.1666666667,-0.41666666660000007,0.3333333333,0.16666666659999999
O.OXXXX.O,O.OXX.X.O,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OXX.XXO,O.OXX.X.O,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.OXX.X.O,O.OXX.X..,X,6,0.5,0.25,0.5,-0.08333333330000003,0.0,-0.1666666667
O.OXX.X..,O.OX..X..,O,5,0.25,-0.0166666667,0.5833333333,0.050000000000000044,0.1666666667,-0.03333333330000002
O.OXOXXXO,O.OXOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOXXX.,O.OXOXX..,O,7,0.0,0.0,1.0,0.33333333330000003,0.0,-0.3333333333
O.OXOXXOX,O.OXOXX.X,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
O.OXOXX.X,O.OXOXX..,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
O.OXOXX..,O.OX.XX..,X,6,0.0,-0.25,0.6666666667,0.08333333339999993,0.3333333333,0.16666666659999999
O.OX.XXOX,O.OX.XXO.,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
O.OX.XXO.,O.OX.XX..,X,6,0.5,0.25,0.1666666667,-0.41666666660000007,0.3333333333,0.16666666659999999
O.OX.XXXO,O.OX.XX.O,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.OX.XX.O,O.OX.XX..,X,6,0.5,0.25,0.5,-0.08333333330000003,0.0,-0.1666666667
O.OX.XX..,O.OX..X..,O,5,0.25,-0.0166666667,0.5833333333,0.050000000000000044,0.1666666667,-0.03333333330000002
O.OXO.XXX,O.OXO.XX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OXO.XX.,O.OX..XX.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OX.OXXX,O.OX.OXX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OX.OXX.,O.OX..XX.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OX..XXO,O.OX..XX.,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
O.OX..XX.,O.OX..X..,O,5,0.25,-0.0166666667,0.75,0.2166666667,0.0,-0.2
O.OXO.X.X,O.OX..X.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
O.OX.OX.X,O.OX..X.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
O.OX..XOX,O.OX..X.X,X,6,0.0,-0.25,0.3333333333,-0.08333333340000004,0.6666666667,0.3333333334
O.OX..X.X,O.OX..X..,O,5,0.25,-0.0166666667,0.4166666667,-0.11666666659999997,0.3333333333,0.13333333329999997
O.OX..X..,O..X..X..,X,4,0.2666666667,-0.12777777769999998,0.5333333333,0.0777777777,0.2,0.05000000000000002
O..XOXXOX,O..XOXXO.,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
O..XOXXO.,O..XOXX..,X,6,0.0,0.0,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999
O..XOXX.O,O..XOXX..,X,6,0.0,0.0,1.0,0.16666666669999997,0.0,-0.1666666667
O..XOXX..,O..XO.X..,O,5,0.0,-0.2333333333,0.8333333333,0.26666666660000005,0.1666666667,-0.03333333330000002
O..XOOXXX,O..XOOXX.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O..XOOXX.,O..XO.XX.,X,6,0.6666666667,0.24999999999999994,0.3333333333,-0.25000000000000006,0.0,0.0
O..XO.XXO,O..XO.XX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O..XO.XX.,O..XO.X..,O,5,0.4166666667,0.18333333340000002,0.5833333333,0.016666666600000046,0.0,-0.2
O..XOOX.X,O..XO.X.X,X,6,0.6666666667,0.24999999999999994,0.0,-0.25,0.3333333333,0.0
O..XO.XOX,O..XO.X.X,X,6,0.0,-0.4166666667,0.3333333333,0.08333333329999998,0.6666666667,0.3333333334
O..XO.X.X,O..XO.X..,O,5,0.4166666667,0.18333333340000002,0.25,-0.3166666667,0.3333333333,0.13333333329999997
O..XO.X..,O..X..X..,X,4,0.2333333333,-0.16111111109999998,0.5666666667,0.11111111109999999,0.2,0.05000000000000002
O..XXOXOX,O..XXOXO.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
O..XXOXO.,O..XXOX..,X,6,0.6666666667,0.16666666669999997,0.0,-0.3333333333,0.3333333333,0.16666666659999999
O..XXOXXO,O..XXOX.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O..XXOX.O,O..XXOX..,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
O..XXOX..,O..X.OX..,O,5,0.5,-0.03333333329999999,0.3333333333,0.06666666659999998,0.1666666667,-0.03333333330000002
O..X.OXXO,O..X.OXX.,X,6,0.3333333333,-0.25000000000000006,0.6666666667,0.24999999999999994,0.0,0.0
O..X.OXX.,O..X.OX..,O,5,0.5833333333,0.050000000000000044,0.4166666667,0.15000000000000002,0.0,-0.2
O..X.OXOX,O..X.OX.X,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
O..X.OX.X,O..X.OX..,O,5,0.5833333333,0.050000000000000044,0.0833333333,-0.1833333334,0.3333333333,0.13333333329999997
O..X.OX..,O..X..X..,X,4,0.5333333333,0.1388888889,0.2666666667,-0.1888888889,0.2,0.05000000000000002
O..XXXXOO,O..XX.XOO,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O..XX.XOO,O..XX.XO.,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
O..XX.XO.,O..X..XO.,O,5,0.75,0.3166666667,0.0833333333,-0.1833333334,0.1666666667,-0.1333333333
O..X.XXOO,O..X.XXO.,X,6,0.6666666667,0.24999999999999994,0.3333333333,-0.08333333340000004,0.0,-0.1666666667
O..X.XXO.,O..X..XO.,O,5,0.4166666667,-0.01666666659999999,0.4166666667,0.15000000000000002,0.1666666667,-0.1333333333
