state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
OXOXXXOXO,OXOX.XOXO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OXOX.XOXO,OXOX.XOX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OXOX.XOX.,OXOX.XO..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OXOX.XOOX,OXOX.XO.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OXOX.XO.X,OXOX.XO..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OXOX.XO..,OXOX.X...,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
OXOX.XXOO,OXOX.XXO.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OXOX.XXO.,OXOX.X.O.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OXOX.X.OX,OXOX.X.O.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OXOX.X.O.,OXOX.X...,X,6,0.6666666667,0.16666666669999997,0.0,-0.3333333333,0.3333333333,0.16666666659999999
OXOX.XX.O,OXOX.X..O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OXOX.X.XO,OXOX.X..O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OXOX.X..O,OXOX.X...,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
OXOX.X...,OXOX.....,O,5,0.5,-0.03333333329999999,0.3333333333,0.06666666659999998,0.1666666667,-0.03333333330000002
OXOXOOXXX,OXOXOOXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OXOXOOXX.,OXOXO.XX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OXOXO.XXO,OXOXO.XX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OXOXO.XX.,OXOXO.X..,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OXOXOOX.X,OXOXO.X.X,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OXOXO.XOX,OXOXO.X.X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OXOXO.X.X,OXOXO.X..,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OXOXO.X..,OXOX..X..,X,6,0.3333333333,0.0,0.3333333333,0.0,0.3333333333,0.0
OXOX.OXXO,OXOX.OXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OXOX.OXX.,OXOX.OX..,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OXOX.OXOX,OXOX.OX.X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OXOX.OX.X,OXOX.OX..,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OXOX.OX..,OXOX..X..,X,6,0.3333333333,0.0,0.3333333333,0.0,0.3333333333,0.0
OXOX..XOX,OXOX..XO.,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OXOX..XO.,OXOX..X..,X,6,0.3333333333,0.0,0.0,-0.3333333333,0.6666666667,0.3333333334
OXOX..XXO,OXOX..X.O,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OXOX..X.O,OXOX..X..,X,6,0.3333333333,0.0,0.6666666667,0.3333333334,0.0,-0.3333333333
OXOX..X..,OXOX.....,O,5,0.3333333333,-0.2,0.3333333333,0.06666666659999998,0.3333333333,0.13333333329999997
OXOXOO.XX,OXOXO..XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OXOXO.OXX,OXOXO..XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OXOXO..XX,OXOXO..X.,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OXOXO..X.,OXOX...X.,X,6,0.3333333333,-0.25000000000000006,0.6666666667,0.24999999999999994,0.0,0.0
OXOX.OOXX,OXOX.O.XX,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OXOX.O.XX,OXOX.O.X.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OXOX.O.X.,OXOX...X.,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OXOX..OXX,OXOX..OX.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OXOX..OX.,OXOX...X.,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
OXOX...XO,OXOX...X.,X,6,0.5,-0.08333333330000003,0.5,0.08333333329999998,0.0,0.0
OXOX...X.,OXOX.....,O,5,0.5833333333,0.050000000000000044,0.4166666667,0.15000000000000002,0.0,-0.2
OXOXO...X,OXOX....X,X,6,0.3333333333,-0.16666666670000002,0.3333333333,0.16666666659999999,0.3333333333,0.0
OXOX.O..X,OXOX....X,X,6,0.6666666667,0.16666666669999997,0.0,-0.1666666667,0.3333333333,0.0
OXOX..O.X,OXOX....X,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.16666666659999999,0.0,-0.3333333333
OXOX...OX,OXOX....X,X,6,0.3333333333,-0.16666666670000002,0.0,-0.1666666667,0.6666666667,0.3333333334
OXOX....X,OXOX.....,O,5,0.5,-0.03333333329999999,0.1666666667,-0.1,0.3333333333,0.13333333329999997
OXOX.....,OX.X.....,X,4,0.5333333333,0.09999999999999998,0.2666666667,-0.04999999999999999,0.2,-0.04999999999999999
OXXXOOXOX,OXXXOOXO.,O,9,0.0,0.0,0.0,0.0,1.0,0.0
OXXXOOXO.,OXXXOOX..,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
OXXXOOX.O,OXXXOOX..,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OXXXOOX..,OXXXOO...,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
OXXXOOOXX,OXXXOOOX.,O,9,0.0,0.0,0.0,0.0,1.0,0.0
OXXXOOOX.,OXXXOO.X.,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
OXXXOO.XO,OXXXOO.X.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OXXXOO.X.,OXXXOO...,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
OXXXOOO.X,OXXXOO..X,X,8,0.0,0.0,0.0,0.0,1.0,0.0
OXXXOO.OX,OXXXOO..X,X,8,0.0,0.0,0.0,0.0,1.0,0.0
OXXXOO..X,OXXXOO...,O,7,0.0,0.0,0.0,-0.3333333333,1.0,0.33333333330000003
OXXXOO...,OXXXO....,X,6,0.0,-0.1666666667,0.3333333333,-0.16666666670000002,0.6666666667,0.3333333334
OXXXOXOOX,OXXXOXOO.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OXXXOXOO.,OXXXOXO..,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OXXXOXO.O,OXXXOXO..,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OXXXOXO..,OXXXO.O..,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OXXXO.OXO,OXXXO.OX.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OXXXO.OX.,OXXXO.O..,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
OXXXO.OOX,OXXXO.O.X,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OXXXO.O.X,OXXXO.O..,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OXXXO.O..,OXXXO....,X,6,0.3333333333,0.16666666659999999,0.3333333333,-0.16666666670000002,0.3333333333,0.0
OXXXOX.OO,OXXXOX.O.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OXXXOX.O.,OXXXO..O.,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OXXXO.XOO,OXXXO.XO.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OXXXO.XO.,OXXXO..O.,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
OXXXO..OX,OXXXO..O.,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OXXXO..O.,OXXXO....,X,6,0.3333333333,0.16666666659999999,0.3333333333,-0.16666666670000002,0.3333333333,0.0
OXXXO...O,OXXXO....,X,6,0.0,-0.1666666667,1.0,0.5,0.0,-0.3333333333
OXXXO....,OX.XO....,O,5,0.1666666667,-0.03333333330000002,0.5,0.0,0.3333333333,0.03333333329999999
OX.XOXOXO,OX.XOXOX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OX.XOXOX.,OX.XOXO..,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OX.XOXOOX,OX.XOXO.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OX.XOXO.X,OX.XOXO..,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OX.XOXO..,OX.XOX...,X,6,0.3333333333,0.16666666659999999,0.6666666667,0.0,0.0,-0.1666666667
OX.XOXXOO,OX.XOXXO.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OX.XOXXO.,OX.XOX.O.,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
OX.XOX.OX,OX.XOX.O.,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OX.XOX.O.,OX.XOX...,X,6,0.3333333333,0.16666666659999999,0.3333333333,-0.3333333334,0.3333333333,0.16666666659999999
OX.XOX..O,OX.XOX...,X,6,0.0,-0.1666666667,1.0,0.33333333330000003,0.0,-0.1666666667
OX.XOX...,OX.XO....,O,5,0.1666666667,-0.03333333330000002,0.6666666667,0.16666666669999997,0.1666666667,-0.1333333333
OX.XOOXXO,OX.XOOXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OX.XOOXX.,OX.XOOX..,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OX.XOOXOX,OX.XOOX.X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OX.XOOX.X,OX.XOOX..,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OX.XOOX..,OX.XO.X..,X,6,0.3333333333,0.16666666659999999,0.3333333333,-0.16666666670000002,0.3333333333,0.0
OX.XO.XOX,OX.XO.XO.,O,7,0.0,0.0,0.0,-0.3333333333,1.0,0.33333333330000003
OX.XO.XO.,OX.XO.X..,X,6,0.0,-0.1666666667,0.3333333333,-0.16666666670000002,0.6666666667,0.3333333334
OX.XO.X.O,OX.XO.X..,X,6,0.0,-0.1666666667,1.0,0.5,0.0,-0.3333333333
OX.XO.X..,OX.XO....,O,5,0.1666666667,-0.03333333330000002,0.5,0.0,0.3333333333,0.03333333329999999
OX.XOOOXX,OX.XOO.XX,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OX.XOO.XX,OX.XOO.X.,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OX.XOO.X.,OX.XO..X.,X,6,0.3333333333,0.16666666659999999,0.3333333333,-0.3333333334,0.3333333333,0.16666666659999999
OX.XO.OXX,OX.XO.OX.,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
OX.XO.OX.,OX.XO..X.,X,6,0.0,-0.1666666667,0.6666666667,0.0,0.3333333333,0.16666666659999999
OX.XO..XO,OX.XO..X.,X,6,0.0,-0.1666666667,1.0,0.33333333330000003,0.0,-0.1666666667
OX.XO..X.,OX.XO....,O,5,0.1666666667,-0.03333333330000002,0.6666666667,0.16666666669999997,0.1666666667,-0.1333333333
OX.XOO..X,OX.XO...X,X,6,0.3333333333,0.0,0.0,-0.1666666667,0.6666666667,0.16666666669999997
OX.XO.O.X,OX.XO...X,X,6,0.3333333333,0.0,0.3333333333,0.16666666659999999,0.3333333333,-0.16666666670000002
OX.XO..OX,OX.XO...X,X,6,0.3333333333,0.0,0.0,-0.1666666667,0.6666666667,0.16666666669999997
OX.XO...X,OX.XO....,O,5,0.3333333333,0.13333333329999997,0.1666666667,-0.33333333330000003,0.5,0.2
OX.XO....,OX.X.....,X,4,0.2,-0.2333333333,0.5,0.1833333333,0.3,0.04999999999999999
OXXXXOOOX,OXXXXOOO.,O,9,0.0,0.0,0.0,0.0,1.0,0.0
OXXXXOOO.,OXXXXOO..,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OXXXXOOXO,OXXXXOO.O,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OXXXXOO.O,OXXXXOO..,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OXXXXOO..,OXXX.OO..,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OXXX.OOXO,OXXX.OOX.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OXXX.OOX.,OXXX.OO..,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OXXX.OOOX,OXXX.OO.X,X,8,0.0,0.0,0.0,0.0,1.0,0.0
OXXX.OO.X,OXXX.OO..,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OXXX.OO..,OXXX.O...,X,6,0.3333333333,0.0,0.0,-0.1666666667,0.6666666667,0.16666666669999997
OXXXXOXOO,OXXXXO.OO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OXXXXO.OO,OXXXXO.O.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OXXXXO.O.,OXXX.O.O.,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OXXX.OXOO,OXXX.OXO.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OXXX.OXO.,OXXX.O.O.,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OXXX.O.OX,OXXX.O.O.,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OXXX.O.O.,OXXX.O...,X,6,0.3333333333,0.0,0.0,-0.1666666667,0.6666666667,0.16666666669999997
OXXXXO..O,OXXX.O..O,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OXXX.OX.O,OXXX.O..O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OXXX.O.XO,OXXX.O..O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OXXX.O..O,OXXX.O...,X,6,0.6666666667,0.3333333334,0.3333333333,0.16666666659999999,0.0,-0.5
OXXX.O...,OX.X.O...,O,5,0.3333333333,-0.10000000000000003,0.1666666667,0.0,0.5,0.09999999999999998
OX.XXOOX.,OX.XXOO..,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
OX.XXOOOX,OX.XXOO.X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OX.XXOO.X,OX.XXOO..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OX.XXOO..,OX.XXO...,X,6,0.6666666667,0.08333333339999993,0.0,-0.0833333333,0.3333333333,0.0
OX.XXOXOO,OX.XXOXO.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OX.XXOXO.,OX.XXO.O.,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OX.XXO.OX,OX.XXO.O.,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OX.XXO.O.,OX.XXO...,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
OX.XXOX.O,OX.XXO..O,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OX.XXO.XO,OX.XXO..O,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OX.XXO..O,OX.XXO...,X,6,0.8333333333,0.25,0.1666666667,0.08333333339999999,0.0,-0.3333333333
OX.XXO...,OX.X.O...,O,5,0.5833333333,0.15000000000000002,0.0833333333,-0.08333333339999999,0.3333333333,-0.06666666670000004
OX.X.OXOX,OX.X.OXO.,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OX.X.OXO.,OX.X.OX..,X,6,0.3333333333,0.0,0.0,-0.3333333333,0.6666666667,0.3333333334
OX.X.OXXO,OX.X.OX.O,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OX.X.OX.O,OX.X.OX..,X,6,0.3333333333,0.0,0.6666666667,0.3333333334,0.0,-0.3333333333
OX.X.OX..,OX.X.O...,O,5,0.3333333333,-0.10000000000000003,0.3333333333,0.16666666659999999,0.3333333333,-0.06666666670000004
OX.X.OOXX,OX.X.OOX.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OX.X.OOX.,OX.X.O.X.,X,6,0.6666666667,0.08333333339999993,0.0,-0.25,0.3333333333,0.16666666659999999
OX.X.O.XO,OX.X.O.X.,X,6,0.5,-0.08333333330000003,0.5,0.25,0.0,-0.1666666667
OX.X.O.X.,OX.X.O...,O,5,0.5833333333,0.15000000000000002,0.25,0.0833333333,0.1666666667,-0.23333333330000003
OX.X.OO.X,OX.X.O..X,X,6,0.3333333333,0.0,0.0,0.0,0.6666666667,0.0
OX.X.O.OX,OX.X.O..X,X,6,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OX.X.O..X,OX.X.O...,O,5,0.3333333333,-0.10000000000000003,0.0,-0.1666666667,0.6666666667,0.26666666669999994
OX.X.O...,OX.X.....,X,4,0.4333333333,0.0,0.1666666667,-0.15,0.4,0.15000000000000002
OXXXX.OOO,OXXXX.OO.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OXXXX.OO.,OXXX..OO.,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
OXXX.XOOO,OXXX.XOO.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OXXX.XOO.,OXXX..OO.,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OXXX..OOX,OXXX..OO.,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
OXXX..OO.,OXXX..O..,X,6,0.3333333333,0.0,0.3333333333,0.0,0.3333333333,0.0
OXXXX.O.O,OXXX..O.O,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OXXX.XO.O,OXXX..O.O,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OXXX..OXO,OXXX..O.O,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OXXX..O.O,OXXX..O..,X,6,0.3333333333,0.0,0.6666666667,0.3333333334,0.0,-0.3333333333
OXXX..O..,OX.X..O..,O,5,0.3333333333,-0.2,0.3333333333,0.06666666659999998,0.3333333333,0.13333333329999997
OX.XXXOO.,OX.XX.OO.,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
OX.XX.OOX,OX.XX.OO.,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
OX.XX.OO.,OX.XX.O..,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
OX.XXXO.O,OX.XX.O.O,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OX.XX.OXO,OX.XX.O.O,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OX.XX.O.O,OX.XX.O..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
OX.XX.O..,OX.X..O..,O,5,0.75,0.2166666667,0.0833333333,-0.1833333334,0.1666666667,-0.03333333330000002
OX.X.XOOX,OX.X.XOO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OX.X.XOO.,OX.X.XO..,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OX.X.XOXO,OX.X.XO.O,O,7,0.5,0.0,0.5,0.0,0.0,0.0
OX.X.XO.O,OX.X.XO..,X,6,0.5,-0.08333333330000003,0.5,0.08333333329999998,0.0,0.0
OX.X.XO..,OX.X..O..,O,5,0.5833333333,0.050000000000000044,0.4166666667,0.15000000000000002,0.0,-0.2
OX.X..OXO,OX.X..OX.,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
OX.X..OX.,OX.X..O..,O,5,0.5,-0.03333333329999999,0.3333333333,0.06666666659999998,0.1666666667,-0.03333333330000002
OX.X..OOX,OX.X..O.X,X,6,0.6666666667,0.16666666669999997,0.0,-0.1666666667,0.3333333333,0.0
OX.X..O.X,OX.X..O..,O,5,0.5,-0.03333333329999999,0.1666666667,-0.1,0.3333333333,0.13333333329999997
OX.X..O..,OX.X.....,X,4,0.5333333333,0.09999999999999998,0.2666666667,-0.04999999999999999,0.2,-0.04999999999999999
OXXXX..OO,OXXX...OO,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OXXX.X.OO,OXXX...OO,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OXXX..XOO,OXXX...OO,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OXXX...OO,OXXX...O.,X,6,0.3333333333,0.0,0.6666666667,0.3333333334,0.0,-0.3333333333
OXXX...O.,OX.X...O.,O,5,0.3333333333,-0.10000000000000003,0.3333333333,0.16666666659999999,0.3333333333,-0.06666666670000004
OX.XXX.OO,OX.XX..OO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OX.XX.XOO,OX.XX..OO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OX.XX..OO,OX.XX..O.,X,6,0.8333333333,0.25,0.1666666667,0.08333333339999999,0.0,-0.3333333333
OX.XX..O.,OX.X...O.,O,5,0.5833333333,0.15000000000000002,0.0833333333,-0.08333333339999999,0.3333333333,-0.06666666670000004
OX.X.XXOO,OX.X.X.OO,O,7,0.5,0.0,0.5,0.0,0.0,0.0
OX.X.X.OO,OX.X.X.O.,X,6,0.5,-0.08333333330000003,0.5,0.25,0.0,-0.1666666667
OX.X.X.O.,OX.X...O.,O,5,0.5833333333,0.15000000000000002,0.25,0.0833333333,0.1666666667,-0.23333333330000003
OX.X..XOO,OX.X..XO.,X,6,0.6666666667,0.3333333334,0.3333333333,0.16666666659999999,0.0,-0.5
OX.X..XO.,OX.X...O.,O,5,0.3333333333,-0.10000000000000003,0.1666666667,0.0,0.5,0.09999999999999998
OX.X...OX,OX.X...O.,O,5,0.3333333333,-0.10000000000000003,0.0,-0.1666666667,0.6666666667,0.26666666669999994
OX.X...O.,OX.X.....,X,4,0.4333333333,0.0,0.1666666667,-0.15,0.4,0.15000000000000002
OXXX....O,OX.X....O,O,5,0.3333333333,-0.13333333340000003,0.6666666667,0.13333333339999998,0.0,0.0
OX.XX...O,OX.X....O,O,5,0.8333333333,0.3666666666,0.1666666667,-0.3666666666,0.0,0.0
OX.X.X..O,OX.X....O,O,5,0.4166666667,-0.04999999999999999,0.5833333333,0.050000000000000044,0.0,0.0
OX.X..X.O,OX.X....O,O,5,0.3333333333,-0.13333333340000003,0.6666666667,0.13333333339999998,0.0,0.0
OX.X...XO,OX.X....O,O,5,0.4166666667,-0.04999999999999999,0.5833333333,0.050000000000000044,0.0,0.0
OX.X....O,OX.X.....,X,4,0.4666666667,0.0333333334,0.5333333333,0.2166666666,0.0,-0.25
OX.X.....,O..X.....,O,3,0.4333333333,-0.06666666669999999,0.3166666667,-0.011904761900000005,0.25,0.07857142859999999
