state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
OOXX..OXX,OOXX..OX.,O,7,0.5000000000,0.0000000000,0.5000000000
OOXX..OX.,OOXX...X.,X,6,0.6666666667,0.0000000000,0.3333333333
OOXX...XO,OOXX...X.,X,6,0.6666666667,0.3333333333,0.0000000000
OOXX...X.,OOXX.....,O,5,0.6666666667,0.1666666667,0.1666666667
OOXXO...X,OOXX....X,X,6,0.8333333333,0.1666666667,0.0000000000
OOXX.O..X,OOXX....X,X,6,0.6666666667,0.0000000000,0.3333333333
OOXX..O.X,OOXX....X,X,6,0.6666666667,0.0000000000,0.3333333333
OOXX...OX,OOXX....X,X,6,0.8333333333,0.1666666667,0.0000000000
OOXX....X,OOXX.....,O,5,0.7500000000,0.0833333333,0.1666666667
OOXX.....,O.XX.....,X,4,0.7333333333,0.1666666667,0.1000000000
O.XXOXOXO,O.XXOXOX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.XXOXOX.,O.XXOXO..,O,7,0.5000000000,0.5000000000,0.0000000000
O.XXOXO.X,O.XXOXO..,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXOXO..,O.XXOX...,X,6,0.6666666667,0.3333333333,0.0000000000
O.XXOXXOO,O.XXOXXO.,X,8,0.0000000000,1.0000000000,0.0000000000
O.XXOXXO.,O.XXOX.O.,O,7,0.0000000000,1.0000000000,0.0000000000
O.XXOX.OX,O.XXOX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXOX.O.,O.XXOX...,X,6,0.5000000000,0.5000000000,0.0000000000
O.XXOX..O,O.XXOX...,X,6,0.0000000000,1.0000000000,0.0000000000
O.XXOX...,O.XXO....,O,5,0.4166666667,0.5833333333,0.0000000000
O.XXOOXXO,O.XXOOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.XXOOXX.,O.XXOOX..,O,7,0.5000000000,0.5000000000,0.0000000000
O.XXOOXOX,O.XXOOX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.XXOOX.X,O.XXOOX..,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXOOX..,O.XXO.X..,X,6,0.3333333333,0.3333333333,0.3333333333
O.XXO.XOX,O.XXO.XO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.XXO.XO.,O.XXO.X..,X,6,0.0000000000,0.6666666667,0.3333333333
O.XXO.X.O,O.XXO.X..,X,6,0.0000000000,1.0000000000,0.0000000000
O.XXO.X..,O.XXO....,O,5,0.1666666667,0.6666666667,0.1666666667
O.XXOOOXX,O.XXOO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
O.XXOO.XX,O.XXOO.X.,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXOO.X.,O.XXO..X.,X,6,0.3333333333,0.3333333333,0.3333333333
O.XXO.OXX,O.XXO.OX.,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXO.OX.,O.XXO..X.,X,6,0.3333333333,0.3333333333,0.3333333333
O.XXO..XO,O.XXO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
O.XXO..X.,O.XXO....,O,5,0.3333333333,0.5000000000,0.1666666667
O.XXOO..X,O.XXO...X,X,6,0.3333333333,0.0000000000,0.6666666667
O.XXO.O.X,O.XXO...X,X,6,0.6666666667,0.0000000000,0.3333333333
O.XXO..OX,O.XXO...X,X,6,0.5000000000,0.1666666667,0.3333333333
O.XXO...X,O.XXO....,O,5,0.5833333333,0.0833333333,0.3333333333
O.XXO....,O.XX.....,X,4,0.3333333333,0.4666666667,0.2000000000
O.XXXOOXO,O.XXXOOX.,X,8,1.0000000000,0.0000000000,0.0000000000
O.XXXOOX.,O.XXXOO..,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXXOOOX,O.XXXOO.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.XXXOO.X,O.XXXOO..,O,7,0.0000000000,0.0000000000,1.0000000000
O.XXXOO..,O.XXXO...,X,6,0.3333333333,0.0000000000,0.6666666667
O.XXXOXO.,O.XXXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXXO.OX,O.XXXO.O.,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXXO.O.,O.XXXO...,X,6,0.6666666667,0.0000000000,0.3333333333
O.XXXOX.O,O.XXXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXXO.XO,O.XXXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXXO..O,O.XXXO...,X,6,1.0000000000,0.0000000000,0.0000000000
O.XXXO...,O.XX.O...,O,5,0.6666666667,0.0000000000,0.3333333333
O.XX.OXOX,O.XX.OXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O.XX.OXO.,O.XX.OX..,X,6,0.6666666667,0.0000000000,0.3333333333
O.XX.OXXO,O.XX.OX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.XX.OX.O,O.XX.OX..,X,6,0.6666666667,0.3333333333,0.0000000000
O.XX.OX..,O.XX.O...,O,5,0.6666666667,0.1666666667,0.1666666667
O.XX.OOXX,O.XX.OOX.,O,7,0.0000000000,0.0000000000,1.0000000000
O.XX.OOX.,O.XX.O.X.,X,6,0.3333333333,0.0000000000,0.6666666667
O.XX.O.XO,O.XX.O.X.,X,6,0.6666666667,0.3333333333,0.0000000000
O.XX.O.X.,O.XX.O...,O,5,0.5000000000,0.1666666667,0.3333333333
O.XX.OO.X,O.XX.O..X,X,6,0.0000000000,0.0000000000,1.0000000000
O.XX.O.OX,O.XX.O..X,X,6,0.3333333333,0.0000000000,0.6666666667
O.XX.O..X,O.XX.O...,O,5,0.3333333333,0.0000000000,0.6666666667
O.XX.O...,O.XX.....,X,4,0.5000000000,0.1000000000,0.4000000000
O.XXXXOO.,O.XXX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.OOX,O.XXX.OO.,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXX.OO.,O.XXX.O..,X,6,0.5000000000,0.1666666667,0.3333333333
O.XXXXO.O,O.XXX.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.OXO,O.XXX.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.O.O,O.XXX.O..,X,6,0.8333333333,0.1666666667,0.0000000000
O.XXX.O..,O.XX..O..,O,5,0.5833333333,0.0833333333,0.3333333333
O.XX.XOOX,O.XX.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.XOO.,O.XX.XO..,X,6,0.8333333333,0.1666666667,0.0000000000
O.XX.XOXO,O.XX.XO.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.XX.XO.O,O.XX.XO..,X,6,0.5000000000,0.5000000000,0.0000000000
O.XX.XO..,O.XX..O..,O,5,0.7500000000,0.2500000000,0.0000000000
O.XX..OXO,O.XX..OX.,X,6,0.6666666667,0.3333333333,0.0000000000
O.XX..OX.,O.XX..O..,O,5,0.5000000000,0.1666666667,0.3333333333
O.XX..OOX,O.XX..O.X,X,6,0.6666666667,0.0000000000,0.3333333333
O.XX..O.X,O.XX..O..,O,5,0.5000000000,0.0000000000,0.5000000000
O.XX..O..,O.XX.....,X,4,0.5333333333,0.1666666667,0.3000000000
O.XXXX.OO,O.XXX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.XOO,O.XXX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX..OO,O.XXX..O.,X,6,0.8333333333,0.1666666667,0.0000000000
O.XXX..O.,O.XX...O.,O,5,0.7500000000,0.0833333333,0.1666666667
O.XX.XXOO,O.XX.X.OO,O,7,0.5000000000,0.5000000000,0.0000000000
O.XX.X.OO,O.XX.X.O.,X,6,0.5000000000,0.5000000000,0.0000000000
O.XX.X.O.,O.XX...O.,O,5,0.6666666667,0.3333333333,0.0000000000
O.XX..XOO,O.XX..XO.,X,6,0.6666666667,0.3333333333,0.0000000000
O.XX..XO.,O.XX...O.,O,5,0.5000000000,0.3333333333,0.1666666667
O.XX...OX,O.XX...O.,O,5,0.5833333333,0.0833333333,0.3333333333
O.XX...O.,O.XX.....,X,4,0.5666666667,0.2333333333,0.2000000000
O.XXX...O,O.XX....O,O,5,0.9166666667,0.0833333333,0.0000000000
O.XX.X..O,O.XX....O,O,5,0.4166666667,0.5833333333,0.0000000000
O.XX..X.O,O.XX....O,O,5,0.5000000000,0.5000000000,0.0000000000
O.XX...XO,O.XX....O,O,5,0.5000000000,0.5000000000,0.0000000000
O.XX....O,O.XX.....,X,4,0.5333333333,0.4666666667,0.0000000000
O.XX.....,O..X.....,O,3,0.5333333333,0.2666666667,0.2000000000
OO.XXX...,OO.XX....,O,5,1.0000000000,0.0000000000,0.0000000000
OOOXX.X..,OO.XX.X..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXOXX.,OO.XXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXXO,OO.XXOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOXX.,OO.XXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
OOOXXOX.X,OO.XXOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXOX,OO.XXOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOX.X,OO.XXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XXOX..,OO.XX.X..,X,6,0.6666666667,0.3333333333,0.0000000000
OO.XXXXO.,OO.XX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XOX,OO.XX.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XOX,OO.XX.XO.,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.XO.,OO.XX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XXXX.O,OO.XX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XXO,OO.XX.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XXO,OO.XX.X.O,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.X.O,OO.XX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX.X..,OO.XX....,O,5,0.5833333333,0.4166666667,0.0000000000
OOOXX..X.,OO.XX..X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXO.XX,OO.XXO.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOOXX,OO.XXO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
OO.XXO.XX,OO.XXO.X.,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XXO.X.,OO.XX..X.,X,6,0.3333333333,0.3333333333,0.3333333333
OO.XXXOX.,OO.XX.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.OXX,OO.XX.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.OXX,OO.XX.OX.,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XX.OX.,OO.XX..X.,X,6,0.5000000000,0.1666666667,0.3333333333
OO.XXX.XO,OO.XX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX..XO,OO.XX..X.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX..X.,OO.XX....,O,5,0.4166666667,0.4166666667,0.1666666667
OOOXX...X,OO.XX...X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XXO..X,OO.XX...X,X,6,0.3333333333,0.3333333333,0.3333333333
OO.XXXO.X,OO.XX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX.O.X,OO.XX...X,X,6,0.5000000000,0.1666666667,0.3333333333
OO.XXX.OX,OO.XX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX..OX,OO.XX...X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX...X,OO.XX....,O,5,0.4166666667,0.4166666667,0.1666666667
OO.XX....,O..XX....,X,4,0.6500000000,0.2500000000,0.1000000000
O.OXXX...,O.OXX....,O,5,1.0000000000,0.0000000000,0.0000000000
O.OXXOXXO,O.OXXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXXOXX.,O.OXXOX..,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXXOXOX,O.OXXOX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXXOX.X,O.OXXOX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXXOX..,O.OXX.X..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OXXXXO.,O.OXX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XOX,O.OXX.XO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXX.XO.,O.OXX.X..,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXXXX.O,O.OXX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XXO,O.OXX.X.O,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXX.X.O,O.OXX.X..,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXX.X..,O.OXX....,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXXOOXX,O.OXXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
O.OXXO.XX,O.OXXO.X.,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXXO.X.,O.OXX..X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXXXOX.,O.OXX.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.OXX,O.OXX.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXX.OX.,O.OXX..X.,X,6,0.8333333333,0.1666666667,0.0000000000
O.OXXX.XO,O.OXX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX..XO,O.OXX..X.,X,6,0.6666666667,0.3333333333,0.0000000000
O.OXX..X.,O.OXX....,O,5,0.5000000000,0.5000000000,0.0000000000
O.OXXO..X,O.OXX...X,X,6,0.3333333333,0.3333333333,0.3333333333
O.OXXXO.X,O.OXX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.O.X,O.OXX...X,X,6,0.8333333333,0.1666666667,0.0000000000
O.OXXX.OX,O.OXX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX..OX,O.OXX...X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXX...X,O.OXX....,O,5,0.4166666667,0.4166666667,0.1666666667
O.OXX....,O..XX....,X,4,0.5833333333,0.3166666667,0.1000000000
O..XXOXOX,O..XXOXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOXO.,O..XXOX..,X,6,0.6666666667,0.0000000000,0.3333333333
O..XXOXXO,O..XXOX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O..XXOX.O,O..XXOX..,X,6,0.6666666667,0.3333333333,0.0000000000
O..XXOX..,O..XXO...,O,5,0.5000000000,0.3333333333,0.1666666667
O..XXOOXX,O..XXOOX.,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOOX.,O..XXO.X.,X,6,0.6666666667,0.0000000000,0.3333333333
O..XXO.XO,O..XXO.X.,X,6,0.8333333333,0.1666666667,0.0000000000
O..XXO.X.,O..XXO...,O,5,0.5833333333,0.2500000000,0.1666666667
O..XXOO.X,O..XXO..X,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXO.OX,O..XXO..X,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXO..X,O..XXO...,O,5,0.3333333333,0.1666666667,0.5000000000
O..XXO...,O..XX....,X,4,0.5333333333,0.1666666667,0.3000000000
O..XXXO..,O..XX.O..,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXOXO,O..XX.OXO,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.OXO,O..XX.OX.,X,6,1.0000000000,0.0000000000,0.0000000000
O..XX.OX.,O..XX.O..,O,5,0.7500000000,0.0833333333,0.1666666667
O..XXXOOX,O..XX.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.OOX,O..XX.O.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..XX.O.X,O..XX.O..,O,5,0.5833333333,0.0833333333,0.3333333333
O..XX.O..,O..XX....,X,4,0.7333333333,0.0666666667,0.2000000000
O..XXX.O.,O..XX..O.,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXXOO,O..XX.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.XOO,O..XX.XO.,X,6,1.0000000000,0.0000000000,0.0000000000
O..XX.XO.,O..XX..O.,O,5,0.7500000000,0.0833333333,0.1666666667
O..XX..OX,O..XX..O.,O,5,0.5833333333,0.0833333333,0.3333333333
O..XX..O.,O..XX....,X,4,0.7333333333,0.0666666667,0.2000000000
O..XXX..O,O..XX...O,O,5,1.0000000000,0.0000000000,0.0000000000
O..XX.X.O,O..XX...O,O,5,0.7500000000,0.2500000000,0.0000000000
O..XX..XO,O..XX...O,O,5,0.8333333333,0.1666666667,0.0000000000
O..XX...O,O..XX....,X,4,0.8666666667,0.1333333333,0.0000000000
O..XX....,O..X.....,O,3,0.6833333333,0.1666666667,0.1500000000
OOOX.XX..,OO.X.XX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOXXX.,OO.XOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXXO,OO.XOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXX.,OO.XOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
OOOXOXX.X,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXOX,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXX.X,OO.XOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
OO.XOXX..,OO.X.XX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOX.XXOX,OO.X.XXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXOX,OO.X.XXO.,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XXO.,OO.X.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
OOOX.XXXO,OO.X.XXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXXO,OO.X.XX.O,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XX.O,OO.X.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.XX..,OO.X.X...,O,5,0.2500000000,0.7500000000,0.0000000000
OOOX.X.X.,OO.X.X.X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOX.XX,OO.XOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXOXX,OO.XOX.XX,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XOX.XX,OO.XOX.X.,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XOX.X.,OO.X.X.X.,X,6,0.3333333333,0.6666666667,0.0000000000
OOOX.XOXX,OO.X.XOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XOXX,OO.X.XOX.,O,7,0.5000000000,0.5000000000,0.0000000000
OO.X.XOX.,OO.X.X.X.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X.X.XO,OO.X.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.X.X.,OO.X.X...,O,5,0.4166666667,0.5833333333,0.0000000000
OOOX.X..X,OO.X.X..X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XOX..X,OO.X.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.XO.X,OO.X.X..X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X.X.OX,OO.X.X..X,X,6,0.6666666667,0.3333333333,0.0000000000
OO.X.X..X,OO.X.X...,O,5,0.5000000000,0.5000000000,0.0000000000
OO.X.X...,O..X.X...,X,4,0.5833333333,0.4166666667,0.0000000000
O.OXOXXXO,O.OXOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOXXX.,O.OXOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOXXOX,O.OXOXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXOXX.X,O.OXOXX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXOXX..,O.OX.XX..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OX.XXOX,O.OX.XXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.OX.XXO.,O.OX.XX..,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.XXXO,O.OX.XX.O,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XX.O,O.OX.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.XX..,O.OX.X...,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXOXOXX,O.OXOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOX.XX,O.OXOX.X.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOX.X.,O.OX.X.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O.OX.XOXX,O.OX.XOX.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XOX.,O.OX.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.X.XO,O.OX.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.X.X.,O.OX.X...,O,5,0.2500000000,0.7500000000,0.0000000000
O.OXOX..X,O.OX.X..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.OX.XO.X,O.OX.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.X.OX,O.OX.X..X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.X..X,O.OX.X...,O,5,0.2500000000,0.5833333333,0.1666666667
O.OX.X...,O..X.X...,X,4,0.4500000000,0.4500000000,0.1000000000
O..XOXXOX,O..XOXXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O..XOXXO.,O..XOXX..,X,6,0.0000000000,0.6666666667,0.3333333333
O..XOXX.O,O..XOXX..,X,6,0.0000000000,1.0000000000,0.0000000000
O..XOXX..,O..XOX...,O,5,0.0000000000,0.8333333333,0.1666666667
O..XOXOXX,O..XOXOX.,O,7,0.5000000000,0.5000000000,0.0000000000
O..XOXOX.,O..XOX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
O..XOX.XO,O..XOX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O..XOX.X.,O..XOX...,O,5,0.1666666667,0.8333333333,0.0000000000
O..XOXO.X,O..XOX..X,X,6,0.6666666667,0.3333333333,0.0000000000
O..XOX.OX,O..XOX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O..XOX..X,O..XOX...,O,5,0.4166666667,0.4166666667,0.1666666667
O..XOX...,O..X.X...,X,4,0.2333333333,0.6666666667,0.1000000000
O..X.XOXO,O..X.XOX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..X.XOX.,O..X.XO..,O,5,0.5833333333,0.4166666667,0.0000000000
O..X.XOOX,O..X.XO.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..X.XO.X,O..X.XO..,O,5,0.7500000000,0.2500000000,0.0000000000
O..X.XO..,O..X.X...,X,4,0.7333333333,0.2666666667,0.0000000000
O..X.XXOO,O..X.XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
O..X.XXO.,O..X.X.O.,O,5,0.4166666667,0.4166666667,0.1666666667
O..X.X.OX,O..X.X.O.,O,5,0.6666666667,0.1666666667,0.1666666667
O..X.X.O.,O..X.X...,X,4,0.6666666667,0.2333333333,0.1000000000
O..X.XX.O,O..X.X..O,O,5,0.4166666667,0.5833333333,0.0000000000
O..X.X.XO,O..X.X..O,O,5,0.4166666667,0.5833333333,0.0000000000
O..X.X..O,O..X.X...,X,4,0.5333333333,0.4666666667,0.0000000000
O..X.X...,O..X.....,O,3,0.5333333333,0.4166666667,0.0500000000
OOOX..XX.,OO.X..XX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO.XXX,OO.XO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XO.XX.,OO.X..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.OXXX,OO.X.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.X.OXX.,OO.X..XX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X..XXO,OO.X..XX.,X,6,0.3333333333,0.6666666667,0.0000000000
OO.X..XX.,OO.X..X..,O,5,0.4166666667,0.5833333333,0.0000000000
OOOX..X.X,OO.X..X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO.X.X,OO.X..X.X,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.OX.X,OO.X..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X..XOX,OO.X..X.X,X,6,0.3333333333,0.6666666667,0.0000000000
OO.X..X.X,OO.X..X..,O,5,0.4166666667,0.5833333333,0.0000000000
OO.X..X..,O..X..X..,X,4,0.4666666667,0.5333333333,0.0000000000
O.OXO.XXX,O.OXO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXO.XX.,O.OX..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.OXXX,O.OX.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.OXX.,O.OX..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX..XXO,O.OX..XX.,X,6,0.0000000000,1.0000000000,0.0000000000
O.OX..XX.,O.OX..X..,O,5,0.2500000000,0.7500000000,0.0000000000
O.OXO.X.X,O.OX..X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.OX.X,O.OX..X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX..XOX,O.OX..X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.OX..X.X,O.OX..X..,O,5,0.2500000000,0.4166666667,0.3333333333
O.OX..X..,O..X..X..,X,4,0.2666666667,0.5333333333,0.2000000000
O..XOOXXX,O..XOOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O..XOOXX.,O..XO.XX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..XO.XXO,O..XO.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
O..XO.XX.,O..XO.X..,O,5,0.4166666667,0.5833333333,0.0000000000
O..XOOX.X,O..XO.X.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..XO.XOX,O..XO.X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O..XO.X.X,O..XO.X..,O,5,0.4166666667,0.2500000000,0.3333333333
O..XO.X..,O..X..X..,X,4,0.2333333333,0.5666666667,0.2000000000
O..X.OXXO,O..X.OXX.,X,6,0.3333333333,0.6666666667,0.0000000000
O..X.OXX.,O..X.OX..,O,5,0.5833333333,0.4166666667,0.0000000000
O..X.OXOX,O..X.OX.X,X,6,0.3333333333,0.0000000000,0.6666666667
O..X.OX.X,O..X.OX..,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.OX..,O..X..X..,X,4,0.5333333333,0.2666666667,0.2000000000
O..X..XOX,O..X..XO.,O,5,0.1666666667,0.3333333333,0.5000000000
O..X..XO.,O..X..X..,X,4,0.4333333333,0.2666666667,0.3000000000
O..X..XXO,O..X..X.O,O,5,0.1666666667,0.8333333333,0.0000000000
O..X..X.O,O..X..X..,X,4,0.4333333333,0.5666666667,0.0000000000
O..X..X..,O..X.....,O,3,0.3944444444,0.4555555556,0.1500000000
OOOX...XX,OO.X...XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO..XX,OO.X...XX,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X.O.XX,OO.X...XX,X,6,0.5000000000,0.1666666667,0.3333333333
OO.X..OXX,OO.X...XX,X,6,0.3333333333,0.3333333333,0.3333333333
OO.X...XX,OO.X...X.,O,5,0.4166666667,0.4166666667,0.1666666667
OO.X...X.,O..X...X.,X,4,0.4666666667,0.4333333333,0.1000000000
